ID1,Director,ID2,Cast
604,Stephen Herek,604,Myfanwy Waring
605,Stephen Herek,605,Spencer Sutherland
606,Rahul Rawail,606,Madhuri Dixit
607,Rahul Rawail,607,Shah Rukh Khan
608,Rahul Rawail,608,Tinnu Anand
609,Rahul Rawail,609,Johny Lever
610,Rahul Rawail,610,Kalpana Iyer
611,Rahul Rawail,611,Himani Shivpuri
612,Rahul Rawail,612,Sudha Chandran
613,Rahul Rawail,613,Beena
614,Rahul Rawail,614,Kiran Kumar
615,Jane Campion,615,Abbie Cornish
616,Jane Campion,616,Ben Whishaw
617,Jane Campion,617,Paul Schneider
618,Jane Campion,618,Kerry Fox
619,Jane Campion,619,Edie Martin
620,Jane Campion,620,Thomas Brodie-Sangster
621,Jane Campion,621,Claudie Blakley
622,Jane Campion,622,Gerard Monaco
623,Jane Campion,623,Antonia Campbell-Hughes
624,Jane Campion,624,Samuel Roukin
625,Nagesh Kukunoor,625,Krrish Chhabria
626,Nagesh Kukunoor,626,Hetal Gada
627,Nagesh Kukunoor,627,Vipin Sharma
628,Nagesh Kukunoor,628,Gulfam Khan
629,Nagesh Kukunoor,629,Suresh Menon
630,Nagesh Kukunoor,630,Vijay Maurya
631,Nagesh Kukunoor,631,Rajiv Lakshman
632,Nagesh Kukunoor,632,Ninad Kamat
633,Shanker Raman,633,Akshay Oberoi
634,Shanker Raman,634,Pankaj Tripathi
635,Shanker Raman,635,Ragini Khanna
636,Shanker Raman,636,Aamir Bashir
637,Shanker Raman,637,Shalini Vatsa
638,Shanker Raman,638,Ashish Verma
639,JP Habac,639,Janine Gutierrez
640,JP Habac,640,JC Santos
641,JP Habac,641,Victor Anastacio
642,JP Habac,642,Yesh Burce
643,JP Habac,643,Lotlot De Leon
644,Jane Campion,644,Meg Ryan
645,Jane Campion,645,Mark Ruffalo
646,Jane Campion,646,Jennifer Jason Leigh
647,Jane Campion,647,Nick Damici
648,Jane Campion,648,Sharrieff Pugh
649,Jane Campion,649,Kevin Bacon
650,Jane Campion,650,Yaani King Mondschein
651,Jane Campion,651,Heather Litteer
652,Vidhu Vinod Chopra,652,Aadil Khan
653,Vidhu Vinod Chopra,653,Sadia Khateeb
654,Vidhu Vinod Chopra,654,Zain Khan Durrani
655,Vidhu Vinod Chopra,655,Priyanshu Chatterjee
656,Vidhu Vinod Chopra,656,Bhavna Chauhan
657,Vidhu Vinod Chopra,657,Ashwin Dhar
658,Vidhu Vinod Chopra,658,Farid Azad Khan
659,Vidhu Vinod Chopra,659,Saghar Sehrai
660,Mark Rosman,660,Hilary Duff
661,Mark Rosman,661,Chad Michael Murray
662,Mark Rosman,662,Jennifer Coolidge
663,Mark Rosman,663,Dan Byrd
664,Mark Rosman,664,Regina King
665,Mark Rosman,665,Julie Gonzalo
666,Mark Rosman,666,Lin Shaye
667,Mark Rosman,667,Madeline Zima
668,Mark Rosman,668,Andrea Avery
669,Mark Rosman,669,Mary Pat Gleason
670,Mark Rosman,670,Paul Rodriguez
671,Mark Rosman,671,Whip Hubley
672,Mark Rosman,672,Kevin Kilner
673,Mark Rosman,673,Erica Hubbard
674,Mark Rosman,674,Simon Helberg
675,Gilles Paquet-Brenner,675,Glenn Close
676,Gilles Paquet-Brenner,676,Terence Stamp
677,Gilles Paquet-Brenner,677,Max Irons
678,Gilles Paquet-Brenner,678,Gillian Anderson
679,Gilles Paquet-Brenner,679,Christina Hendricks
680,Gilles Paquet-Brenner,680,Stefanie Martini
681,Gilles Paquet-Brenner,681,Julian Sands
682,Gilles Paquet-Brenner,682,Honor Kneafsey
683,Gilles Paquet-Brenner,683,Christian McKay
684,Gilles Paquet-Brenner,684,Amanda Abbington
685,Lasse Hallström,685,Robert Redford
686,Lasse Hallström,686,Jennifer Lopez
687,Lasse Hallström,687,Morgan Freeman
688,Lasse Hallström,688,Josh Lucas
689,Lasse Hallström,689,Damian Lewis
690,Lasse Hallström,690,Camryn Manheim
691,Lasse Hallström,691,Becca Gardner
692,Lasse Hallström,692,Lynda Boyd
693,Lasse Hallström,693,Rob Hayter
694,Lasse Hallström,694,P. Lynn Johnson
695,Scott Pleydell-Pearce,695,America Young
696,Scott Pleydell-Pearce,696,Amber May
697,Scott Pleydell-Pearce,697,Giselle Fernandez
698,Scott Pleydell-Pearce,698,Alejandro Saab
699,Scott Pleydell-Pearce,699,Dinora Walcott
700,Ridley Scott,700,Harrison Ford
701,Ridley Scott,701,Rutger Hauer
702,Ridley Scott,702,Sean Young
703,Ridley Scott,703,Edward James Olmos
704,Ridley Scott,704,M. Emmet Walsh
705,Ridley Scott,705,Daryl Hannah
706,Ridley Scott,706,William Sanderson
707,Ridley Scott,707,Brion James
708,Ridley Scott,708,Joe Turkel
709,Ridley Scott,709,Joanna Cassidy
710,Ridley Scott,710,James Hong
711,Ridley Scott,711,Morgan Paull
712,Neill Blomkamp,712,Sharlto Copley
713,Neill Blomkamp,713,Hugh Jackman
714,Neill Blomkamp,714,Sigourney Weaver
715,Neill Blomkamp,715,Dev Patel
716,Neill Blomkamp,716,Ninja
717,Neill Blomkamp,717,Yo-Landi Visser
718,Neill Blomkamp,718,Jose Pablo Cantillo
719,Neill Blomkamp,719,Brandon Auret
720,Neill Blomkamp,720,Johnny Selema
721,Neill Blomkamp,721,Maurice Carpede
722,Phillip Noyce,722,Harrison Ford
723,Phillip Noyce,723,Willem Dafoe
724,Phillip Noyce,724,Anne Archer
725,Phillip Noyce,725,Joaquim de Almeida
726,Phillip Noyce,726,Henry Czerny
727,Phillip Noyce,727,Harris Yulin
728,Phillip Noyce,728,Donald Moffat
729,Phillip Noyce,729,Miguel Sandoval
730,Phillip Noyce,730,Benjamin Bratt
731,Phillip Noyce,731,Dean Jones
732,Phillip Noyce,732,Thora Birch
733,Phillip Noyce,733,James Earl Jones
734,Phillip Noyce,734,Raymond Cruz
735,Renny Harlin,735,Sylvester Stallone
736,Renny Harlin,736,John Lithgow
737,Renny Harlin,737,Michael Rooker
738,Renny Harlin,738,Janine Turner
739,Renny Harlin,739,Rex Linn
740,Renny Harlin,740,Caroline Goodall
741,Renny Harlin,741,Leon
742,Renny Harlin,742,Craig Fairbrass
743,Renny Harlin,743,Ralph Waite
744,Renny Harlin,744,Max Perlich
745,Renny Harlin,745,Paul Winfield
746,Anthony Minghella,746,Jude Law
747,Anthony Minghella,747,Nicole Kidman
748,Anthony Minghella,748,Renée Zellweger
749,Anthony Minghella,749,Eileen Atkins
750,Anthony Minghella,750,Brendan Gleeson
751,Anthony Minghella,751,Philip Seymour Hoffman
752,Anthony Minghella,752,Natalie Portman
753,Anthony Minghella,753,Giovanni Ribisi
754,Anthony Minghella,754,Donald Sutherland
755,Anthony Minghella,755,Ray Winstone
756,Simon Wincer,756,Paul Hogan
757,Simon Wincer,757,Linda Kozlowski
758,Simon Wincer,758,Jere Burns
759,Simon Wincer,759,Jonathan Banks
760,Simon Wincer,760,Aida Turturro
761,Simon Wincer,761,Alec Wilson
762,Simon Wincer,762,Gerry Skilton
763,Simon Wincer,763,Steve Rackman
764,Simon Wincer,764,Serge Cockburn
765,Simon Wincer,765,Paul Rodriguez
766,Simon Wincer,766,Mark Adair-Rios
767,Simon Wincer,767,Tiriel Mora
768,Simon Wincer,768,Grant Piro
769,Simon Wincer,769,Mike Tyson
770,Lasse Hallström,770,Channing Tatum
771,Lasse Hallström,771,Amanda Seyfried
772,Lasse Hallström,772,Richard Jenkins
773,Lasse Hallström,773,Henry Thomas
774,Lasse Hallström,774,D.J. Cotrona
775,Lasse Hallström,775,Cullen Moss
776,Lasse Hallström,776,Gavin McCulley
777,Lasse Hallström,777,Jose Lucena Jr.
778,Lasse Hallström,778,Keith Robinson
779,Lasse Hallström,779,Scott Porter
780,Spike Lee,780,Danny Aiello
781,Spike Lee,781,Ossie Davis
782,Spike Lee,782,Ruby Dee
783,Spike Lee,783,Richard Edson
784,Spike Lee,784,Giancarlo Esposito
785,Spike Lee,785,Spike Lee
786,Spike Lee,786,Bill Nunn
787,Spike Lee,787,John Turturro
788,Spike Lee,788,Paul Benjamin
789,Spike Lee,789,Frankie Faison
790,Spike Lee,790,Samuel L. Jackson
791,Spike Lee,791,Rosie Perez
792,Spike Lee,792,Martin Lawrence
793,Spike Lee,793,Miguel Sandoval
794,Sebastián Schindel,794,Joaquín Furriel
795,Sebastián Schindel,795,Luis Ziembrowski
796,Sebastián Schindel,796,Guillermo Pfening
797,Sebastián Schindel,797,Mónica Lairana
798,Sebastián Schindel,798,Germán de Silva
799,Sebastián Schindel,799,Victoria Raposo
800,Sebastián Schindel,800,Andrea Garrote
801,Steven C. Miller,801,Bruce Willis
802,Steven C. Miller,802,Kellan Lutz
803,Steven C. Miller,803,Gina Carano
804,Steven C. Miller,804,D.B. Sweeney
805,Steven C. Miller,805,Joshua Mikel
806,Steven C. Miller,806,Steve Coulter
807,Steven C. Miller,807,Dan Bilzerian
808,Steven C. Miller,808,Heather Johansen
809,Richard LaGravenese,809,Hilary Swank
810,Richard LaGravenese,810,Patrick Dempsey
811,Richard LaGravenese,811,Scott Glenn
812,Richard LaGravenese,812,Imelda Staunton
813,Richard LaGravenese,813,April L. Hernandez
814,Richard LaGravenese,814,Mario
815,Richard LaGravenese,815,Kristin Herrera
816,Richard LaGravenese,816,Jaclyn Ngan
817,Richard LaGravenese,817,Sergio Montalvo
818,Richard LaGravenese,818,Jason Finn
819,Richard LaGravenese,819,Deance Wyatt
820,Richard LaGravenese,820,Vanetta Smith
821,Martin Campbell,821,Ryan Reynolds
822,Martin Campbell,822,Blake Lively
823,Martin Campbell,823,Peter Sarsgaard
824,Martin Campbell,824,Mark Strong
825,Martin Campbell,825,Tim Robbins
826,Martin Campbell,826,Jay O. Sanders
827,Martin Campbell,827,Taika Waititi
828,Martin Campbell,828,Angela Bassett
829,Reginald Hudlin,829,Christopher Reid
830,Reginald Hudlin,830,Christopher Martin
831,Reginald Hudlin,831,Robin Harris
832,Reginald Hudlin,832,Tisha Campbell
833,Reginald Hudlin,833,A.J. Johnson
834,Reginald Hudlin,834,Martin Lawrence
835,Reginald Hudlin,835,Paul Anthony
836,Reginald Hudlin,836,Bowlegged Lou
837,Reginald Hudlin,837,B-Fine
838,Reginald Hudlin,838,Edith Fields
839,Reginald Hudlin,839,Kelly Jo Minter
840,Reginald Hudlin,840,Clifton Powell
841,Reginald Hudlin,841,Verda Bridges
842,George Jackson,842,Christopher Reid
843,Doug McHenry,843,Christopher Reid
844,George Jackson,844,Christopher Martin
845,Doug McHenry,845,Christopher Martin
846,George Jackson,846,Martin Lawrence
847,Doug McHenry,847,Martin Lawrence
848,George Jackson,848,Bowlegged Lou
849,Doug McHenry,849,Bowlegged Lou
850,George Jackson,850,Paul Anthony
851,Doug McHenry,851,Paul Anthony
852,George Jackson,852,B-Fine
853,Doug McHenry,853,B-Fine
854,George Jackson,854,Tisha Campbell
855,Doug McHenry,855,Tisha Campbell
856,George Jackson,856,Kamron
857,Doug McHenry,857,Kamron
858,George Jackson,858,Iman
859,Doug McHenry,859,Iman
860,George Jackson,860,Queen Latifah
861,Doug McHenry,861,Queen Latifah
862,Eric Meza,862,Christopher Reid
863,Eric Meza,863,Christopher Martin
864,Eric Meza,864,Tisha Campbell
865,Eric Meza,865,David Edwards
866,Eric Meza,866,Angela Means
867,Eric Meza,867,Ketty Lester
868,Eric Meza,868,Bernie Mac
869,Eric Meza,869,Michael Colyar
870,Eric Meza,870,Chris Tucker
871,Eric Meza,871,Khandi Alexander
872,Gerhard Mostert,872,Hakeem Kae-Kazim
873,Gerhard Mostert,873,Chioma Omeruah
874,Gerhard Mostert,874,Orukotan Adejola
875,Gerhard Mostert,875,Flora Chiedo
876,Gerhard Mostert,876,Emeka Nwagbaraocha
877,Gerhard Mostert,877,Anthony Oseyemi
878,Gerhard Mostert,878,Oluwabukola Thomas
879,Gerhard Mostert,879,Soibifaa Dokubo
880,Michael Martin,880,Master P
881,Michael Martin,881,Anthony Johnson
882,Michael Martin,882,Gretchen Palmer
883,Michael Martin,883,Frantz Turner
884,Michael Martin,884,Richard Keats
885,Michael Martin,885,Joe Estevez
886,Michael Martin,886,William Knight
887,Michael Martin,887,Anthony Boswell
888,Michael Martin,888,Tommy 'Tiny' Lister
889,Michael Martin,889,Helen Martin
890,Michael Martin,890,John Witherspoon
891,Michael Martin,891,Mia X
892,Michael Rymer,892,Omar Epps
893,Michael Rymer,893,LL Cool J
894,Michael Rymer,894,Nia Long
895,Michael Rymer,895,Stanley Tucci
896,Michael Rymer,896,Pam Grier
897,Michael Rymer,897,Hill Harper
898,Michael Rymer,898,Jake Weber
899,Michael Rymer,899,David Patrick Kelly
900,Michael Rymer,900,Veronica Webb
901,Michael Rymer,901,Ron Canada
902,Michael Rymer,902,Robert LaSardo
903,Michael Rymer,903,Gano Grills
904,Michael Rymer,904,Ivonne Coll
905,Michael Rymer,905,Don Harvey
906,Michael Rymer,906,Mya
907,Michael Rymer,907,Nasir 'Nas' Jones
908,Michael Rymer,908,Jermaine Dupri
909,Andrew Lau Wai-keung,909,Jay Chou
910,Alan Mak,910,Jay Chou
911,Andrew Lau Wai-keung,911,Anne Suzuki
912,Alan Mak,912,Anne Suzuki
913,Andrew Lau Wai-keung,913,Edison Chen
914,Alan Mak,914,Edison Chen
915,Andrew Lau Wai-keung,915,Anthony Wong Chau-sang
916,Alan Mak,916,Anthony Wong Chau-sang
917,Andrew Lau Wai-keung,917,Shawn Yue
918,Alan Mak,918,Shawn Yue
919,Andrew Lau Wai-keung,919,Chapman To
920,Alan Mak,920,Chapman To
921,Andrew Lau Wai-keung,921,Jordan Chan
922,Alan Mak,922,Jordan Chan
923,Andrew Lau Wai-keung,923,Kenny Bee
924,Alan Mak,924,Kenny Bee
925,Brett Weiner,925,Jai Brooks
926,Brett Weiner,926,Luke Brooks
927,Brett Weiner,927,James Yammouni
928,Brett Weiner,928,Daniel Sahyounie
929,Brett Weiner,929,Beau Brooks
930,Jim Henson,930,David Bowie
931,Jim Henson,931,Jennifer Connelly
932,Jim Henson,932,Frank Oz
933,Jim Henson,933,Kevin Clash
934,Jim Henson,934,Anthony Asbury
935,Jim Henson,935,Dave Goelz
936,Jim Henson,936,Brian Henson
937,Jim Henson,937,Ron Mueck
938,Jim Henson,938,Karen Prell
939,Jim Henson,939,Shari Weiser
940,Gary Winick,940,Amanda Seyfried
941,Gary Winick,941,Christopher Egan
942,Gary Winick,942,Gael García Bernal
943,Gary Winick,943,Vanessa Redgrave
944,Gary Winick,944,Franco Nero
945,Gary Winick,945,Luisa Ranieri
946,Gary Winick,946,Marina Massironi
947,Gary Winick,947,Milena Vukotic
948,Gary Winick,948,Marcia DeBonis
949,Gary Winick,949,Luisa De Santis
950,Gary Winick,950,Lidia Biondi
951,Gary Winick,951,Giordano Formenti
952,Gary Winick,952,Chris Egan
953,Danishka Esterhazy,953,Katie Douglas
954,Danishka Esterhazy,954,Celina Martin
955,Danishka Esterhazy,955,Peter Outerbridge
956,Danishka Esterhazy,956,Sara Canning
957,Danishka Esterhazy,957,Alexis Whelan
958,Danishka Esterhazy,958,Amalia Williamson
959,Danishka Esterhazy,959,Josette Halpert
960,Danishka Esterhazy,960,Kiana Madeira
961,Troy Byer,961,Nick Cannon
962,Troy Byer,962,Christina Milian
963,Troy Byer,963,Kenan Thompson
964,Troy Byer,964,Kal Penn
965,Troy Byer,965,Steve Harvey
966,Troy Byer,966,Al Thompson
967,Troy Byer,967,Ashley Monique Clark
968,Troy Byer,968,Elimu Nelson
969,Troy Byer,969,Nichole Robinson
970,Troy Byer,970,Melissa Schuman
971,Pang Ho-cheung,971,Miriam Chin Wah Yeung
972,Pang Ho-cheung,972,Shawn Yue
973,Pang Ho-cheung,973,Singh Hartihan Bitto
974,Pang Ho-cheung,974,Isabel Chan
975,Pang Ho-cheung,975,Cheung Tat-ming
976,Pang Ho-cheung,976,Matt Chow
977,Pang Ho-cheung,977,Chui Tien-you
978,Pang Ho-cheung,978,Queenie Chu
979,Pang Ho-cheung,979,Charmaine Fong
980,Pang Ho-cheung,980,Vincent Kok
981,Tim Burton,981,Jack Nicholson
982,Tim Burton,982,Glenn Close
983,Tim Burton,983,Annette Bening
984,Tim Burton,984,Pierce Brosnan
985,Tim Burton,985,Danny DeVito
986,Tim Burton,986,Martin Short
987,Tim Burton,987,Sarah Jessica Parker
988,Tim Burton,988,Michael J. Fox
989,Tim Burton,989,Rod Steiger
990,Tim Burton,990,Tom Jones
991,Tim Burton,991,Lukas Haas
992,Tim Burton,992,Natalie Portman
993,Reginald Hudlin,993,Chadwick Boseman
994,Reginald Hudlin,994,Josh Gad
995,Reginald Hudlin,995,Kate Hudson
996,Reginald Hudlin,996,Sterling K. Brown
997,Reginald Hudlin,997,Dan Stevens
998,Reginald Hudlin,998,James Cromwell
999,Reginald Hudlin,999,Keesha Sharp
1000,Reginald Hudlin,1000,Roger Guenveur Smith
1001,Reginald Hudlin,1001,Derrick Baskin
1002,Reginald Hudlin,1002,Barrett Doss
1003,David Zucker,1003,Ashton Kutcher
1004,David Zucker,1004,Tara Reid
1005,David Zucker,1005,Jeffrey Tambor
1006,David Zucker,1006,Andy Richter
1007,David Zucker,1007,Michael Madsen
1008,David Zucker,1008,Jon Abrahams
1009,David Zucker,1009,David Koechner
1010,David Zucker,1010,Carmen Electra
1011,David Zucker,1011,Kenan Thompson
1012,David Zucker,1012,Terence Stamp
1013,David Zucker,1013,Molly Shannon
1014,Kinka Usher,1014,Ben Stiller
1015,Kinka Usher,1015,Hank Azaria
1016,Kinka Usher,1016,William H. Macy
1017,Kinka Usher,1017,Janeane Garofalo
1018,Kinka Usher,1018,Kel Mitchell
1019,Kinka Usher,1019,Paul Reubens
1020,Kinka Usher,1020,Wes Studi
1021,Kinka Usher,1021,Greg Kinnear
1022,Kinka Usher,1022,Geoffrey Rush
1023,Kinka Usher,1023,Lena Olin
1024,Kinka Usher,1024,Eddie Izzard
1025,Kinka Usher,1025,Artie Lange
1026,Kinka Usher,1026,Pras
1027,Kinka Usher,1027,Claire Forlani
1028,Kinka Usher,1028,Tom Waits
1029,Sergio Leone,1029,Robert De Niro
1030,Sergio Leone,1030,James Woods
1031,Sergio Leone,1031,Elizabeth McGovern
1032,Sergio Leone,1032,Treat Williams
1033,Sergio Leone,1033,Tuesday Weld
1034,Sergio Leone,1034,Burt Young
1035,Sergio Leone,1035,Joe Pesci
1036,Sergio Leone,1036,Danny Aiello
1037,Sergio Leone,1037,William Forsythe
1038,Sergio Leone,1038,James Hayden
1039,Matthew O'Callaghan,1039,Joel McHale
1040,Todd Wilderman,1040,Joel McHale
1041,Matthew O'Callaghan,1041,Mike Epps
1042,Todd Wilderman,1042,Mike Epps
1043,Matthew O'Callaghan,1043,Jane Krakowski
1044,Todd Wilderman,1044,Jane Krakowski
1045,Matthew O'Callaghan,1045,Billy Connolly
1046,Todd Wilderman,1046,Billy Connolly
1047,Matthew O'Callaghan,1047,Crispin Glover
1048,Todd Wilderman,1048,Crispin Glover
1049,Matthew O'Callaghan,1049,Steve Schirripa
1050,Todd Wilderman,1050,Steve Schirripa
1051,Matthew O'Callaghan,1051,Georgia Engel
1052,Todd Wilderman,1052,Georgia Engel
1053,Matthew O'Callaghan,1053,Diedrich Bader
1054,Todd Wilderman,1054,Diedrich Bader
1055,Matthew O'Callaghan,1055,Cody Cameron
1056,Todd Wilderman,1056,Cody Cameron
1057,Matthew O'Callaghan,1057,Fred Stoller
1058,Todd Wilderman,1058,Fred Stoller
1059,Matthew O'Callaghan,1059,Olivia Hack
1060,Todd Wilderman,1060,Olivia Hack
1061,Bobby Farrelly,1061,Chris Rock
1062,Peter Farrelly,1062,Chris Rock
1063,Bobby Farrelly,1063,Laurence Fishburne
1064,Peter Farrelly,1064,Laurence Fishburne
1065,Bobby Farrelly,1065,David Hyde Pierce
1066,Peter Farrelly,1066,David Hyde Pierce
1067,Bobby Farrelly,1067,Brandy Norwood
1068,Peter Farrelly,1068,Brandy Norwood
1069,Bobby Farrelly,1069,William Shatner
1070,Peter Farrelly,1070,William Shatner
1071,Bobby Farrelly,1071,Ron Howard
1072,Peter Farrelly,1072,Ron Howard
1073,Bobby Farrelly,1073,Kid Rock
1074,Peter Farrelly,1074,Kid Rock
1075,Bobby Farrelly,1075,Ben Stein
1076,Peter Farrelly,1076,Ben Stein
1077,Wolfgang Petersen,1077,Josh Lucas
1078,Wolfgang Petersen,1078,Kurt Russell
1079,Wolfgang Petersen,1079,Jacinda Barrett
1080,Wolfgang Petersen,1080,Richard Dreyfuss
1081,Wolfgang Petersen,1081,Emmy Rossum
1082,Wolfgang Petersen,1082,Mía Maestro
1083,Wolfgang Petersen,1083,Mike Vogel
1084,Wolfgang Petersen,1084,Kevin Dillon
1085,Wolfgang Petersen,1085,Freddy Rodríguez
1086,Peter Spirer,1086,Too $hort
1087,Peter Spirer,1087,B-Real
1088,Peter Spirer,1088,Kurtis Blow
1089,Peter Spirer,1089,Da Brat
1090,Peter Spirer,1090,Grandmaster Caz
1091,Peter Spirer,1091,Sean P. Diddy Combs
1092,Peter Spirer,1092,Chuck D.
1093,Peter Spirer,1093,Desiree Densiti
1094,Peter Spirer,1094,Dr. Dre
1095,Peter Spirer,1095,E-40
1096,Peter Spirer,1096,MC Eiht
1097,Peter Spirer,1097,Heavy D
1098,Peter Spirer,1098,Lauryn Hill
1099,Peter Spirer,1099,Ice-T
1100,Peter Spirer,1100,Wyclef Jean
1101,Peter Spirer,1101,Ras Kass
1102,Peter Spirer,1102,KRS-One
1103,Peter Spirer,1103,L.V.
1104,Peter Spirer,1104,Mack 10
1105,Peter Spirer,1105,Craig Mack
1106,Peter Spirer,1106,Method Man
1107,Peter Spirer,1107,Keith Murray
1108,Peter Spirer,1108,Nasir 'Nas' Jones
1109,Peter Spirer,1109,The Notorious B.I.G.
1110,Peter Spirer,1110,Master P
1111,Peter Spirer,1111,Q-Tip
1112,Peter Spirer,1112,Raekwon
1113,Peter Spirer,1113,Redman
1114,Peter Spirer,1114,Senen Reyes
1115,Peter Spirer,1115,Busta Rhymes
1116,Peter Spirer,1116,RZA
1117,Peter Spirer,1117,DJ Scratch
1118,Peter Spirer,1118,Erick Sermon
1119,Peter Spirer,1119,Tupac Shakur
1120,Peter Spirer,1120,Adario Strange
1121,Peter Spirer,1121,Suave
1122,Michael Carney,1122,Greg Kinnear
1123,Michael Carney,1123,Renée Zellweger
1124,Michael Carney,1124,Djimon Hounsou
1125,Michael Carney,1125,Jon Voight
1126,Michael Carney,1126,Olivia Holt
1127,Richard Linklater,1127,Jack Black
1128,Richard Linklater,1128,Joan Cusack
1129,Richard Linklater,1129,Mike White
1130,Richard Linklater,1130,Sarah Silverman
1131,Richard Linklater,1131,Lee Wilkof
1132,Richard Linklater,1132,Kate McGregor-Stewart
1133,Richard Linklater,1133,Adam Pascal
1134,Richard Linklater,1134,Suzzanne Douglas
1135,Richard Linklater,1135,Miranda Cosgrove
1136,Richard Linklater,1136,Kevin Alexander Clark
1137,Richard Linklater,1137,Joey Gaydos Jr.
1138,Richard Linklater,1138,Robert Tsai
1139,Richard Linklater,1139,Veronica Afflerbach
1140,Richard Linklater,1140,Jordan-Claire Green
1141,Amy Rice,1141,Tyler Oakley
1142,Antoine Fuqua,1142,Bruce Willis
1143,Antoine Fuqua,1143,Monica Bellucci
1144,Antoine Fuqua,1144,Cole Hauser
1145,Antoine Fuqua,1145,Eamonn Walker
1146,Antoine Fuqua,1146,Johnny Messner
1147,Antoine Fuqua,1147,Nick Chinlund
1148,Antoine Fuqua,1148,Charles Ingram
1149,Antoine Fuqua,1149,Paul Francis
1150,Antoine Fuqua,1150,Chad Smith
1151,Antoine Fuqua,1151,Tom Skerritt
1152,Antoine Fuqua,1152,Malick Bowens
1153,Antoine Fuqua,1153,Awaovieyi Agie
1154,Randal Kleiser,1154,Brooke Shields
1155,Randal Kleiser,1155,Christopher Atkins
1156,Randal Kleiser,1156,Leo McKern
1157,Randal Kleiser,1157,William Daniels
1158,Randal Kleiser,1158,Elva Josephson
1159,Randal Kleiser,1159,Glenn Kohan
1160,Randal Kleiser,1160,Alan Hopgood
1161,Randal Kleiser,1161,Gus Mercurio
1162,Michael Ritchie,1162,Eddie Murphy
1163,Michael Ritchie,1163,J.L. Reate
1164,Michael Ritchie,1164,Charles Dance
1165,Michael Ritchie,1165,Charlotte Lewis
1166,Michael Ritchie,1166,Victor Wong
1167,Michael Ritchie,1167,Randall Tex Cobb
1168,Michael Ritchie,1168,James Hong
1169,Michael Ritchie,1169,Shakti Chen
1170,Michael Ritchie,1170,Tau Logo
1171,Michael Ritchie,1171,Tiger Chung Lee
1172,J. Lee Thompson,1172,Gregory Peck
1173,J. Lee Thompson,1173,David Niven
1174,J. Lee Thompson,1174,Anthony Quinn
1175,J. Lee Thompson,1175,Stanley Baker
1176,J. Lee Thompson,1176,Anthony Quayle
